"","timBiebSales","storeLocation","donutType","baselineSales"
"40",94.336073954086,"Ontario","ChocolateWhiteFudge",74.4683427626704
"41",133.150900313891,"Ontario","ChocolateWhiteFudge",83.6432157084922
"42",128.341507028859,"Ontario","ChocolateWhiteFudge",88.4955327238371
"43",90.9861117956973,"Ontario","ChocolateWhiteFudge",69.9407096765162
"44",116.963226890877,"Ontario","ChocolateWhiteFudge",97.7373791381615
"45",129.604347600222,"Ontario","ChocolateWhiteFudge",99.8084292798064
"46",121.885184263564,"Ontario","ChocolateWhiteFudge",87.1253266261447
"47",80.0815764098953,"Ontario","ChocolateWhiteFudge",76.6355579232287
"48",129.269794604434,"Ontario","ChocolateWhiteFudge",104.105855771199
"49",59.9506853253075,"Ontario","ChocolateWhiteFudge",83.1420007963853
"50",68.8871912290016,"Ontario","ChocolateWhiteFudge",68.8239525815577
"51",83.1086649418596,"Ontario","ChocolateWhiteFudge",86.2119583450511
"52",107.129819516768,"Ontario","ChocolateWhiteFudge",104.29683496275
"53",121.92075766953,"Ontario","ChocolateWhiteFudge",94.9462375236976
"54",54.1012110767094,"Ontario","ChocolateWhiteFudge",91.1988310221141
"55",121.694947883027,"Ontario","ChocolateWhiteFudge",82.1273888183762
"56",95.9127680599595,"Ontario","ChocolateWhiteFudge",79.209012723154
"57",56.8472068550962,"Ontario","ChocolateWhiteFudge",68.076272616537
"58",160.670534942768,"Ontario","ChocolateWhiteFudge",98.1830232866518
"59",172.500727331738,"Ontario","ChocolateWhiteFudge",96.7301888020489
"60",85.1507941702789,"Ontario","ChocolateWhiteFudge",60.7427668284055
"61",110.87737615157,"Ontario","ChocolateWhiteFudge",78.065632309183
"62",128.850566706725,"Ontario","ChocolateWhiteFudge",93.9456164985683
"63",80.2311789890065,"Ontario","ChocolateWhiteFudge",73.8551235837595
"64",131.480880335391,"Ontario","ChocolateWhiteFudge",87.3768586770951
"65",104.337960669045,"Ontario","ChocolateWhiteFudge",81.7595020008336
"66",150.529878205362,"Ontario","ChocolateWhiteFudge",94.7458456393519
"67",72.2663668954139,"Ontario","ChocolateWhiteFudge",62.4400288548874
"68",79.1410735835721,"Ontario","ChocolateWhiteFudge",65.4617288812742
"69",140.043834251833,"Ontario","ChocolateWhiteFudge",86.609918423083
"70",97.3945222221232,"Ontario","ChocolateWhiteFudge",93.8222865759371
"71",124.8380014617,"Ontario","ChocolateWhiteFudge",88.7444019797943
"72",66.4445670224176,"Ontario","ChocolateWhiteFudge",73.5896344490481
"73",99.0770423282389,"Ontario","ChocolateWhiteFudge",87.1810803857853
"74",112.188768550651,"Ontario","ChocolateWhiteFudge",87.9029453149597
"75",69.898117373038,"Ontario","ChocolateWhiteFudge",63.2045026201047
"76",132.404351356368,"Ontario","ChocolateWhiteFudge",83.8441772651877
"77",161.678554148769,"Ontario","ChocolateWhiteFudge",71.7728542520192
"78",90.4669481213335,"Ontario","ChocolateWhiteFudge",108.34076342176
"79",145.048270867776,"Ontario","ChocolateWhiteFudge",89.7848946684173
"80",72.230776280167,"Ontario","ChocolateWhiteFudge",60.6087407219591
"81",66.6065185753583,"Ontario","ChocolateWhiteFudge",78.173237863953
"82",102.148656267742,"Ontario","ChocolateWhiteFudge",89.100764319611
"83",72.7630765218572,"Ontario","ChocolateWhiteFudge",65.7732956931565
"84",97.4148912571323,"Ontario","ChocolateWhiteFudge",79.2678363816063
"85",132.709709468268,"Ontario","ChocolateWhiteFudge",100.605451784544
"86",219.59109271632,"Ontario","ChocolateWhiteFudge",124.108260394504
"87",122.617547305383,"Ontario","ChocolateWhiteFudge",84.3959174126219
"88",125.476205326226,"Ontario","ChocolateWhiteFudge",73.0694194243371
"89",116.763158464755,"Ontario","ChocolateWhiteFudge",77.6505095879014
"90",114.198198718101,"Ontario","ChocolateWhiteFudge",96.024054883097
"91",104.512778824556,"Ontario","ChocolateWhiteFudge",76.5668456626392
"92",122.321378357217,"Ontario","ChocolateWhiteFudge",84.5198906276986
"93",98.3201988020104,"Ontario","ChocolateWhiteFudge",72.5012792485576
"94",127.240374491969,"Ontario","ChocolateWhiteFudge",88.2328749520559
"95",87.5346085215469,"Ontario","ChocolateWhiteFudge",61.8077540104372
"96",96.782925748455,"Ontario","ChocolateWhiteFudge",84.1165280320826
"97",169.120510409214,"Ontario","ChocolateWhiteFudge",95.7991990216429
"98",116.993444287876,"Ontario","ChocolateWhiteFudge",78.4750149792373
"99",119.382146464087,"Ontario","ChocolateWhiteFudge",90.8127740997366
"100",105.156489685296,"Ontario","ChocolateWhiteFudge",72.202834136372
"101",66.0408370975045,"Ontario","ChocolateWhiteFudge",73.5158666344508
"102",124.473970236603,"Ontario","ChocolateWhiteFudge",74.9656417031553
"103",121.155984699641,"Ontario","ChocolateWhiteFudge",80.8384767802953
"104",120.818290656063,"Ontario","ChocolateWhiteFudge",85.7253090034235
"105",131.674263816684,"Ontario","ChocolateWhiteFudge",86.2192174365164
"106",107.442034600452,"Ontario","ChocolateWhiteFudge",90.7496113527052
"107",112.372298268561,"Ontario","ChocolateWhiteFudge",65.5294368233923
"108",98.2821552249098,"Ontario","ChocolateWhiteFudge",73.1634926984976
"109",134.808473183412,"Ontario","ChocolateWhiteFudge",93.5617632777747
"110",98.0648779085022,"Ontario","ChocolateWhiteFudge",84.5613013785734
"111",98.0334851054879,"Ontario","ChocolateWhiteFudge",76.2032169832326
"112",136.573900678894,"Ontario","ChocolateWhiteFudge",92.3400820590304
"113",103.552699460132,"Ontario","ChocolateWhiteFudge",95.6015485575875
"114",90.7203602632605,"Ontario","ChocolateWhiteFudge",80.6544773115024
"115",60.4858520337625,"Ontario","ChocolateWhiteFudge",103.580896715455
"116",69.8162123469847,"Ontario","ChocolateWhiteFudge",108.636437419294
"117",66.7070871591517,"Ontario","ChocolateWhiteFudge",64.2132420912875
"118",125.410283537808,"Ontario","ChocolateWhiteFudge",97.2097596953311
"119",106.248152812743,"Ontario","ChocolateWhiteFudge",91.7104665862204
"120",205.523358761699,"Ontario","ChocolateWhiteFudge",90.4053736500933
"121",119.571641491348,"Ontario","ChocolateWhiteFudge",72.7865656509371
"122",98.1558548808573,"Ontario","ChocolateWhiteFudge",84.039589625722
"123",28.8189787415157,"Ontario","ChocolateWhiteFudge",82.1771170850633
"124",96.3976200529236,"Ontario","ChocolateWhiteFudge",95.0418700450816
"125",181.027492166048,"Ontario","ChocolateWhiteFudge",105.966700987524
"126",95.8007550369384,"Ontario","ChocolateWhiteFudge",87.0131549613006
"127",103.30519720031,"Ontario","ChocolateWhiteFudge",84.0599385180048
"128",109.675761990612,"Ontario","ChocolateWhiteFudge",82.9591293208926
"129",80.4876425576378,"Ontario","ChocolateWhiteFudge",72.8802192242123
"130",133.049362507061,"Ontario","ChocolateWhiteFudge",91.2082135220426
"131",85.7810319071826,"Ontario","ChocolateWhiteFudge",66.2324839129555
"132",72.238787365772,"Ontario","ChocolateWhiteFudge",74.2941519705609
"133",189.128801752016,"Ontario","ChocolateWhiteFudge",95.5950184483143
"134",72.1739701172642,"Ontario","ChocolateWhiteFudge",68.6174377349128
"135",162.565955531817,"Ontario","ChocolateWhiteFudge",89.8120187227937
"136",157.162595018819,"Ontario","ChocolateWhiteFudge",97.0165728103306
"137",91.2603804392354,"Ontario","ChocolateWhiteFudge",79.906676170967
"138",57.3396507532547,"Ontario","ChocolateWhiteFudge",90.5818527108424
"139",82.399955638894,"Ontario","ChocolateWhiteFudge",75.4750043500666
"140",114.345324462216,"Ontario","ChocolateWhiteFudge",73.0601134285432
"141",151.915041016982,"Ontario","ChocolateWhiteFudge",99.3422713249528
"142",105.46011052166,"Ontario","ChocolateWhiteFudge",82.1456346985086
"143",138.522328075397,"Ontario","ChocolateWhiteFudge",102.327546665396
"144",160.940330563056,"Ontario","ChocolateWhiteFudge",92.7383317659074
"145",90.3588162017776,"Ontario","ChocolateWhiteFudge",89.0374471466838
"146",97.7173851347973,"Ontario","ChocolateWhiteFudge",79.3992178227966
"147",160.717484322539,"Ontario","ChocolateWhiteFudge",104.564856553174
"148",91.119891123409,"Ontario","ChocolateWhiteFudge",88.6613387063532
"149",145.356634488213,"Ontario","ChocolateWhiteFudge",79.4764064299706
"150",87.1694691912355,"Ontario","ChocolateWhiteFudge",74.1167694915972
"151",92.4991461338271,"Ontario","ChocolateWhiteFudge",80.3937603229671
"152",108.551853146829,"Ontario","ChocolateWhiteFudge",86.1966170665452
"153",90.5999702087601,"Ontario","ChocolateWhiteFudge",93.9024966385115
"154",137.449976071541,"Ontario","ChocolateWhiteFudge",91.1956773766942
"155",115.104060934656,"Ontario","ChocolateWhiteFudge",78.5168798694646
"156",110.37397224888,"Ontario","ChocolateWhiteFudge",72.392288704453
"157",121.307725854185,"Ontario","ChocolateWhiteFudge",87.057521114118
"158",136.825412193496,"Ontario","ChocolateWhiteFudge",90.2942538634744
"159",112.166901848849,"Ontario","ChocolateWhiteFudge",89.289070867464
"160",133.526762055283,"Ontario","ChocolateWhiteFudge",92.830865494327
"161",65.1759304840101,"Ontario","ChocolateWhiteFudge",83.9371838495619
"162",112.432370900277,"Ontario","ChocolateWhiteFudge",77.1161148585583
"163",95.4920359282735,"Ontario","ChocolateWhiteFudge",91.7601916148496
"164",161.66461824709,"Ontario","ChocolateWhiteFudge",93.644982901224
"165",106.043584958112,"Ontario","ChocolateWhiteFudge",84.5484817994707
"166",114.515214739045,"Ontario","ChocolateWhiteFudge",82.1282454902754
"167",146.913838834787,"Ontario","ChocolateWhiteFudge",104.187807376144
"168",139.566783129241,"Ontario","ChocolateWhiteFudge",77.4369310939451
"169",143.345662370092,"Ontario","ChocolateWhiteFudge",96.9710674944179
"170",86.6330489139004,"Ontario","ChocolateWhiteFudge",102.133050486562
"171",82.9008617307545,"Ontario","ChocolateWhiteFudge",74.9197199016208
"172",82.0180522386835,"Ontario","ChocolateWhiteFudge",57.5979162429637
"173",106.401196994384,"Ontario","ChocolateWhiteFudge",81.9339832551696
"174",90.4442157832743,"Ontario","ChocolateWhiteFudge",90.3387211796724
"175",115.925385657511,"Ontario","ChocolateWhiteFudge",90.827033691985
"176",81.5923665949039,"Ontario","ChocolateWhiteFudge",60.3045687183977
"177",105.333232613643,"Ontario","ChocolateWhiteFudge",90.8020126872832
"178",99.9813024282459,"Ontario","ChocolateWhiteFudge",93.6009893380913
"179",110.628399495164,"Ontario","ChocolateWhiteFudge",72.7752402584551
"180",121.186497972364,"Ontario","ChocolateWhiteFudge",86.4657743026009
"181",73.8369828349477,"Ontario","ChocolateWhiteFudge",62.5359046097117
"182",206.723539432152,"Ontario","ChocolateWhiteFudge",93.9813374543589
"183",92.0056256885767,"Ontario","ChocolateWhiteFudge",62.1120743484831
"184",89.3036232982767,"Ontario","ChocolateWhiteFudge",90.7645458534128
"185",131.38774608747,"Ontario","ChocolateWhiteFudge",74.0822431794218
"186",143.368283920998,"Ontario","ChocolateWhiteFudge",102.997438439691
"187",180.790027365148,"Ontario","ChocolateWhiteFudge",99.7502143184882
"188",120.808693640659,"Ontario","ChocolateWhiteFudge",72.5106012530096
"189",69.0900965023007,"Ontario","ChocolateWhiteFudge",87.5421678254765
"190",126.343036088395,"Ontario","ChocolateWhiteFudge",84.1675219156593
"191",139.428675401922,"Ontario","ChocolateWhiteFudge",84.8933138837188
"192",151.940781812952,"Ontario","ChocolateWhiteFudge",108.41384608295
"193",105.971627560063,"Ontario","ChocolateWhiteFudge",94.3284423886364
"194",143.097905831194,"Ontario","ChocolateWhiteFudge",96.7390514657906
"195",120.881814244,"Ontario","ChocolateWhiteFudge",83.2099873672946
"196",116.186235559949,"Ontario","ChocolateWhiteFudge",106.152393622617
"197",75.8375677637072,"Ontario","ChocolateWhiteFudge",79.0962090634842
"198",91.08370389645,"Ontario","ChocolateWhiteFudge",92.3308537467156
"199",76.0383809367088,"Ontario","ChocolateWhiteFudge",53.6130268251242
"200",105.464474580367,"Ontario","ChocolateWhiteFudge",77.1900640476539
"201",52.8995038042775,"Ontario","SourCreamChocChip",76.3747721324715
"202",63.5473218197845,"Ontario","SourCreamChocChip",71.8433341459264
"203",71.3179574377772,"Ontario","SourCreamChocChip",57.4386064314452
"204",79.2216345407239,"Ontario","SourCreamChocChip",70.5407513658466
"205",105.275064426619,"Ontario","SourCreamChocChip",81.4184202437726
"206",62.1648403984492,"Ontario","SourCreamChocChip",66.6587860298341
"207",70.1521948148604,"Ontario","SourCreamChocChip",68.2353746315647
"208",62.9708000005557,"Ontario","SourCreamChocChip",68.5760972331858
"209",81.6916544066415,"Ontario","SourCreamChocChip",48.7805303775896
"210",65.5842064255542,"Ontario","SourCreamChocChip",54.5149478856229
"211",32.5937769507718,"Ontario","SourCreamChocChip",37.8272597392369
"212",95.2712144250778,"Ontario","SourCreamChocChip",83.7727080848887
"213",75.7142398489954,"Ontario","SourCreamChocChip",84.7631772381505
"214",42.7627974936229,"Ontario","SourCreamChocChip",42.3912753660029
"215",64.6072921053361,"Ontario","SourCreamChocChip",58.0180469959131
"216",52.771084329014,"Ontario","SourCreamChocChip",47.9332194731824
"217",66.4849232056443,"Ontario","SourCreamChocChip",60.0762038357449
"218",58.1952594580887,"Ontario","SourCreamChocChip",66.3748981690065
"219",108.469369775917,"Ontario","SourCreamChocChip",82.5726171673294
"220",72.5124411234186,"Ontario","SourCreamChocChip",73.4878446176482
"221",117.321994298737,"Ontario","SourCreamChocChip",75.1343552656853
"222",45.5079034053251,"Ontario","SourCreamChocChip",68.9180416558823
"223",64.5170819036367,"Ontario","SourCreamChocChip",67.8848513290514
"224",55.0349463449621,"Ontario","SourCreamChocChip",59.2592696463816
"225",86.5286998596413,"Ontario","SourCreamChocChip",70.1370117925773
"226",64.8781555697501,"Ontario","SourCreamChocChip",91.335728547216
"227",46.3193695208241,"Ontario","SourCreamChocChip",54.6827979433479
"228",59.4820918280011,"Ontario","SourCreamChocChip",62.6162438381077
"229",36.4593725405177,"Ontario","SourCreamChocChip",64.1043695765079
"230",59.9730239181209,"Ontario","SourCreamChocChip",87.8195158811588
"231",43.8310505728701,"Ontario","SourCreamChocChip",57.0960939147485
"232",74.968085103976,"Ontario","SourCreamChocChip",52.1682203729824
"233",98.4984919768261,"Ontario","SourCreamChocChip",82.5052733716208
"234",103.816866458387,"Ontario","SourCreamChocChip",81.4370609297985
"235",43.6010476420734,"Ontario","SourCreamChocChip",67.7118762362397
"236",133.552802012008,"Ontario","SourCreamChocChip",87.3913947629673
"237",43.8176977750436,"Ontario","SourCreamChocChip",58.960654478151
"238",61.9456531524491,"Ontario","SourCreamChocChip",52.4694355376787
"239",85.9035354378586,"Ontario","SourCreamChocChip",61.0609169689571
"240",70.4971614806717,"Ontario","SourCreamChocChip",68.370942399068
"241",54.0447720459003,"Ontario","SourCreamChocChip",63.6627069875762
"242",77.5444923133267,"Ontario","SourCreamChocChip",70.3846878547671
"243",68.5801612895444,"Ontario","SourCreamChocChip",51.3161247425992
"244",120.806794583625,"Ontario","SourCreamChocChip",76.5437696724717
"245",39.0720950434012,"Ontario","SourCreamChocChip",67.0064569922504
"246",69.1203198541608,"Ontario","SourCreamChocChip",61.6601036685617
"247",30.4371992914464,"Ontario","SourCreamChocChip",48.0867569351836
"248",63.5084372204022,"Ontario","SourCreamChocChip",67.1080025971374
"249",53.8981731317617,"Ontario","SourCreamChocChip",62.9193070415333
"250",37.5666811040425,"Ontario","SourCreamChocChip",69.4914161849319
"251",68.2237220315946,"Ontario","SourCreamChocChip",58.4841688152451
"252",85.1889539859264,"Ontario","SourCreamChocChip",65.9879553187882
"253",60.927211463509,"Ontario","SourCreamChocChip",52.478709780502
"254",104.482780569674,"Ontario","SourCreamChocChip",97.9023933135004
"255",65.3771200978831,"Ontario","SourCreamChocChip",58.269178416936
"256",110.921421705819,"Ontario","SourCreamChocChip",69.1374317033994
"257",37.7550115547832,"Ontario","SourCreamChocChip",42.3807175599381
"258",83.496646078547,"Ontario","SourCreamChocChip",82.7725475843316
"259",72.9976900963239,"Ontario","SourCreamChocChip",70.7416941971263
"260",76.9697847570679,"Ontario","SourCreamChocChip",64.7411582681872
"261",78.2050219401226,"Ontario","SourCreamChocChip",86.7833635194256
"262",59.5243736739643,"Ontario","SourCreamChocChip",97.115368552939
"263",63.9510107080389,"Ontario","SourCreamChocChip",56.1135345876702
"264",68.5085808409942,"Ontario","SourCreamChocChip",62.9338044142445
"265",47.8062315487437,"Ontario","SourCreamChocChip",70.3977628991959
"266",58.5579871840943,"Ontario","SourCreamChocChip",50.9828075003282
"267",65.9022209603469,"Ontario","SourCreamChocChip",83.3403576398387
"268",97.7137527916574,"Ontario","SourCreamChocChip",92.1113821993204
"269",49.7548328919803,"Ontario","SourCreamChocChip",75.3623067805053
"270",61.4230800657035,"Ontario","SourCreamChocChip",57.1245910967782
"271",68.8964606310015,"Ontario","SourCreamChocChip",76.2694663996213
"272",95.419739997754,"Ontario","SourCreamChocChip",62.424421069127
"273",33.906289697704,"Ontario","SourCreamChocChip",41.8865762045333
"274",73.020951720851,"Ontario","SourCreamChocChip",71.0021406165653
"275",56.6794266236434,"Ontario","SourCreamChocChip",73.5630126989966
"276",22.0477592808249,"Ontario","SourCreamChocChip",31.829627128766
"277",113.854205562527,"Ontario","SourCreamChocChip",76.9197887021429
"278",65.1012441287326,"Ontario","SourCreamChocChip",58.1283305988817
"279",25.2124825955952,"Ontario","SourCreamChocChip",67.5510628459334
"280",42.3410357711132,"Ontario","SourCreamChocChip",54.8022053795275
"281",89.0784524740065,"Ontario","SourCreamChocChip",91.2862306498122
"282",68.2435913930273,"Ontario","SourCreamChocChip",50.4525001986364
"283",54.7977887585824,"Ontario","SourCreamChocChip",57.468517658652
"284",74.435183723023,"Ontario","SourCreamChocChip",75.8473727005886
"285",80.8742959114413,"Ontario","SourCreamChocChip",61.3681013934457
"286",107.787649136797,"Ontario","SourCreamChocChip",83.1743494977028
"287",57.7599321307924,"Ontario","SourCreamChocChip",52.9998652914695
"288",70.2954938270249,"Ontario","SourCreamChocChip",67.3573673780953
"289",78.5600360428475,"Ontario","SourCreamChocChip",72.2481531635469
"290",48.094995352476,"Ontario","SourCreamChocChip",91.1613566915979
"291",67.564865473518,"Ontario","SourCreamChocChip",70.3191927153735
"292",56.0575247181225,"Ontario","SourCreamChocChip",56.1219096977698
"293",72.748393908681,"Ontario","SourCreamChocChip",59.1615662972156
"294",72.895956881235,"Ontario","SourCreamChocChip",65.4446431369623
"295",68.1130895097798,"Ontario","SourCreamChocChip",71.7768278633832
"296",74.2167915087617,"Ontario","SourCreamChocChip",68.6829490511227
"297",86.0738252588857,"Ontario","SourCreamChocChip",68.6101826122847
"298",87.5248277948515,"Ontario","SourCreamChocChip",76.6613907336202
"299",80.4162280788033,"Ontario","SourCreamChocChip",89.1681920169139
"300",72.3544445552017,"Ontario","SourCreamChocChip",76.393990963737
"301",43.6592854308409,"Ontario","SourCreamChocChip",80.1380910197558
"302",19.0635079877577,"Ontario","SourCreamChocChip",28.6572295279084
"303",119.621422481831,"Ontario","SourCreamChocChip",70.3361164284518
"304",56.3443321826842,"Ontario","SourCreamChocChip",50.4554059524056
"305",70.6165600764192,"Ontario","SourCreamChocChip",89.8148465765767
"306",45.4372681970259,"Ontario","SourCreamChocChip",34.2283884065374
"307",49.0396764004636,"Ontario","SourCreamChocChip",54.3578428698645
"308",55.0368935995911,"Ontario","SourCreamChocChip",59.4326355994663
"309",83.1385076956926,"Ontario","SourCreamChocChip",76.3264192740591
"310",66.4104696596298,"Ontario","SourCreamChocChip",79.2848291510243
"311",44.0248062091139,"Ontario","BirthdayCakeWaffle",62.7974944761007
"312",14.7612055611886,"Ontario","BirthdayCakeWaffle",38.1712121484878
"313",41.7520264190193,"Ontario","BirthdayCakeWaffle",56.4025897151442
"314",64.2119656284478,"Ontario","BirthdayCakeWaffle",56.0100533599017
"315",56.9264544317964,"Ontario","BirthdayCakeWaffle",80.4437586907818
"316",16.2867999794342,"Ontario","BirthdayCakeWaffle",51.3343163259476
"317",25.7418419770624,"Ontario","BirthdayCakeWaffle",34.2072561950564
"318",9.76669322345503,"Ontario","BirthdayCakeWaffle",59.1789658808628
"319",38.6519411732813,"Ontario","BirthdayCakeWaffle",49.5409283269649
"320",37.1663528814094,"Ontario","BirthdayCakeWaffle",53.2879583893623
"321",61.1286911245658,"Ontario","BirthdayCakeWaffle",90.3046044921805
"322",50.6280226898304,"Ontario","BirthdayCakeWaffle",50.6853663744496
"323",33.4562500633065,"Ontario","BirthdayCakeWaffle",58.0572081536769
"324",54.062704168627,"Ontario","BirthdayCakeWaffle",72.6157955564159
"325",50.4141615066168,"Ontario","BirthdayCakeWaffle",67.8065127610995
"326",61.0423915865933,"Ontario","BirthdayCakeWaffle",44.3964672596422
"327",39.861591924125,"Ontario","BirthdayCakeWaffle",35.6710725592772
"328",9.56425845362746,"Ontario","BirthdayCakeWaffle",48.3867390048724
"329",24.6696700363157,"Ontario","BirthdayCakeWaffle",54.3003937309442
"330",67.5603936161066,"Ontario","BirthdayCakeWaffle",53.3239014003119
"331",35.160040949451,"Ontario","BirthdayCakeWaffle",34.9598927988831
"332",47.9785447514338,"Ontario","BirthdayCakeWaffle",31.828355233614
"333",71.6204707663044,"Ontario","BirthdayCakeWaffle",62.1159093530571
"334",87.1212831956819,"Ontario","BirthdayCakeWaffle",77.4738327040833
"335",18.5435868637852,"Ontario","BirthdayCakeWaffle",71.8654289725602
"336",37.0229906104851,"Ontario","BirthdayCakeWaffle",46.9786743500809
"337",17.6773923014399,"Ontario","BirthdayCakeWaffle",61.5732134348065
"338",8.55428048741778,"Ontario","BirthdayCakeWaffle",19.1960108730088
"339",43.6985919559097,"Ontario","BirthdayCakeWaffle",55.4303212130272
"340",25.7607860818811,"Ontario","BirthdayCakeWaffle",48.4261292471533
"341",41.3231791487874,"Ontario","BirthdayCakeWaffle",69.8185638404559
"342",55.5074735199125,"Ontario","BirthdayCakeWaffle",64.4930988275759
"343",30.2100698271657,"Ontario","BirthdayCakeWaffle",41.5124052255013
"344",31.9473019851027,"Ontario","BirthdayCakeWaffle",58.6427389715903
"345",66.1510454687715,"Ontario","BirthdayCakeWaffle",60.0466600587547
"346",37.1588242024496,"Ontario","BirthdayCakeWaffle",33.7345504987901
"347",32.679862244369,"Ontario","BirthdayCakeWaffle",56.1629058640022
"348",45.806435539091,"Ontario","BirthdayCakeWaffle",35.5318435160806
"349",8.45578550331988,"Ontario","BirthdayCakeWaffle",61.5313011749931
"350",53.4790918648934,"Ontario","BirthdayCakeWaffle",66.7075772514594
"351",115.08912361826,"Ontario","BirthdayCakeWaffle",76.7371213514876
"352",54.6079195308299,"Ontario","BirthdayCakeWaffle",50.6941966828344
"353",19.6129969159691,"Ontario","BirthdayCakeWaffle",44.7636272379068
"354",41.2723246136815,"Ontario","BirthdayCakeWaffle",35.4079859364067
"355",93.9510622102133,"Ontario","BirthdayCakeWaffle",72.9064881828821
"356",64.161067924386,"Ontario","BirthdayCakeWaffle",73.9912044011386
"357",41.30135565501,"Ontario","BirthdayCakeWaffle",61.1119672829535
"358",31.7452331394313,"Ontario","BirthdayCakeWaffle",30.2639491958396
"359",23.3285532821836,"Ontario","BirthdayCakeWaffle",45.8314382386871
"360",58.9864457245502,"Ontario","BirthdayCakeWaffle",76.0348433993511
"361",45.9950677716062,"Ontario","BirthdayCakeWaffle",45.6303539466715
"362",17.7126144930185,"Ontario","BirthdayCakeWaffle",52.3366472875921
"363",13.8178644123373,"Ontario","BirthdayCakeWaffle",62.1125107497933
"364",70.5422939625081,"Ontario","BirthdayCakeWaffle",50.3049029570611
"365",12.0435451628783,"Ontario","BirthdayCakeWaffle",63.0483385744122
"366",64.1899152473319,"Ontario","BirthdayCakeWaffle",69.1221323355055
"367",41.7640793609146,"Ontario","BirthdayCakeWaffle",58.2834093097296
"368",37.2778692040899,"Ontario","BirthdayCakeWaffle",64.1467733699703
"369",28.2455959880206,"Ontario","BirthdayCakeWaffle",59.4839623347142
"370",51.8080006962485,"Ontario","BirthdayCakeWaffle",52.284445067658
"371",40.9946196943394,"Ontario","BirthdayCakeWaffle",49.6855880564534
"372",0.508112893619155,"Ontario","BirthdayCakeWaffle",53.6029094598937
"373",53.7303467140256,"Ontario","BirthdayCakeWaffle",57.3162355957139
"374",56.5311191392088,"Ontario","BirthdayCakeWaffle",60.8775887692284
"375",33.0339111449793,"Ontario","BirthdayCakeWaffle",47.1624674165824
"376",66.5404095076129,"Ontario","BirthdayCakeWaffle",74.3688195970007
"377",112.02685863852,"Ontario","BirthdayCakeWaffle",66.1023269059889
"378",92.2901459196833,"Ontario","BirthdayCakeWaffle",38.7403556669616
"379",44.4480418270456,"Ontario","BirthdayCakeWaffle",54.9625267281989
"380",78.5498132721106,"Ontario","BirthdayCakeWaffle",62.0543753448556
"381",36.6034552640431,"Ontario","BirthdayCakeWaffle",55.4678527519073
